PDBCode,vina_deltaG(kcal/mol),vina_kd(uM)
5n31,-8.8,0.09094688111405103
5n34,-8.5,0.1580626048714023
5n3v,-8.4,0.19003907581389948
5n3y,-9.2,0.04352439175442664
1oss,-5.6,33.05434886731773
1oxr,-6.5,6.296578650829274
1td7,-7.8,0.5740180632436322
1oz0,-10.7,0.0027448972201426568
1thz,-9.4,0.030109612121622685
2b1g,-6.5,6.296578650829274
2b1i,-10.7,0.0027448972201426568
1p19,-8.0,0.39709828301766137
1pa9,-6.4,7.57039268438389
1pb8,-3.8,910.9122748865717
1pb9,-3.9,757.639797821915
1pbq,-8.0,0.39709828301766137
1y1z,-5.8,22.866571667288486
1y20,-4.0,630.1573478248598
4kfq,-8.1,0.33028148939851953
1pfu,-4.5,250.83037659878684
1pkx,-7.7,0.6901433917785629
1pme,-9.2,0.04352439175442664
2ojg,-8.7,0.1093456687565821
2ojj,-10.1,0.008291034774616974
3i5z,-11.2,0.0010925899790423489
3i60,-11.0,0.0015793731942713909
4qp2,-5.7,27.492537847388252
1pr5,-8.1,0.33028148939851953
1ps3,-8.0,0.39709828301766137
2f7o,-6.5,6.296578650829274
2f7p,-7.3,1.4420968673812509
3d4y,-7.3,1.4420968673812509
3d4z,-6.9,3.0133496888978124
3d50,-7.3,1.4420968673812509
3d51,-6.7,4.355891793719977
3d52,-8.5,0.1580626048714023
3ddf,-7.9,0.4774322856020205
3ddg,-8.0,0.39709828301766137
3dx1,-6.8,3.6229580706211117
3dx2,-5.5,39.74132854185163
3dx3,-7.0,2.5063156047025017
3dx4,-6.9,3.0133496888978124
3ejp,-9.1,0.05232948799687809
3ejq,-9.3,0.03620086398907268
3ejr,-9.0,0.06291587782468923
1pvn,-9.0,0.06291587782468923
1px4,-6.5,6.296578650829274
3dyo,-6.5,6.296578650829274
3i3b,-6.6,5.2370998915105424
3muz,-6.4,7.57039268438389
3mv0,-5.7,27.492537847388252
3t08,-6.6,5.2370998915105424
3t09,-5.5,39.74132854185163
3t0b,-6.6,5.2370998915105424
3t0d,-6.0,15.818798969966572
3t2q,-6.1,13.15708656454693
3vd4,-6.5,6.296578650829274
3vd9,-6.5,6.296578650829274
3vdb,-6.1,13.15708656454693
1pzp,-7.4,1.19944588426849
1q54,-6.9,3.0133496888978124
2vnp,-6.8,3.6229580706211117
1q5k,-7.9,0.4774322856020205
3i4b,-11.0,0.0015793731942713909
4acc,-8.7,0.1093456687565821
6hk4,-8.6,0.13146657839569292
6hk3,-9.1,0.05232948799687809
1q91,-10.8,0.002283033649063271
6g2l,-10.6,0.0033001969779281387
6g2m,-11.1,0.0013136237380730529
1qan,-9.2,0.04352439175442664
1qaw,-8.3,0.22848446895825622
1qft,-4.7,173.5212151917531
1qin,-7.6,0.8297611725390291
1qji,-7.3,1.4420968673812509
1qk3,-8.5,0.1580626048714023
1qk4,-9.5,0.025043290192969626
1qkt,-10.5,0.0039678353029772165
2ayr,-12.1,0.00020812930739501562
2pog,-10.2,0.006895963621916808
2qe4,-10.0,0.00996833240468876
1qy1,-6.0,15.818798969966572
1qy2,-5.7,27.492537847388252
1r0p,-12.9,4.766757295488581e-05
2wgj,-10.5,0.0039678353029772165
3q6w,-11.5,0.0006286600870029457
3r7o,-11.7,0.00043489892938203305
3u6h,-12.2,0.0001731089268669813
3u6i,-9.5,0.025043290192969626
3zbx,-11.9,0.00030085746286093027
3zc5,-12.0,0.0002502344008522155
3zcl,-11.3,0.0009087479372555044
3zxz,-11.0,0.0015793731942713909
3zze,-10.4,0.004770538575984073
4aoi,-11.4,0.0007558396372900754
4ap7,-11.2,0.0010925899790423489
4gg7,-11.3,0.0009087479372555044
5ya5,-9.2,0.04352439175442664
1r1h,-9.7,0.017324624734884792
1r1j,-7.6,0.8297611725390291
1r9l,-3.7,1095.1921677351834
1rd4,-8.7,0.1093456687565821
3f78,-5.9,19.01898263149658
1rmz,-6.9,3.0133496888978124
2hu6,-11.1,0.0013136237380730529
3ehx,-9.8,0.014409538155705594
3ehy,-7.6,0.8297611725390291
3f15,-6.9,3.0133496888978124
3f16,-8.3,0.22848446895825622
3f17,-9.2,0.04352439175442664
3f18,-7.4,1.19944588426849
3f19,-7.6,0.8297611725390291
3f1a,-7.5,0.9976239889496118
3lir,-9.5,0.025043290192969626
3ljg,-10.2,0.006895963621916808
3lk8,-8.0,0.39709828301766137
3lka,-6.9,3.0133496888978124
3n2u,-7.9,0.4774322856020205
3n2v,-9.2,0.04352439175442664
3nx7,-7.0,2.5063156047025017
3ts4,-9.8,0.014409538155705594
3tsk,-10.5,0.0039678353029772165
4efs,-10.6,0.0033001969779281387
4gql,-10.3,0.00573563078282912
4gr0,-11.6,0.0005228800998152405
4gr3,-9.4,0.030109612121622685
4gr8,-9.8,0.014409538155705594
5cxa,-10.2,0.006895963621916808
5czm,-11.0,0.0015793731942713909
5d3c,-10.3,0.00573563078282912
1ro6,-8.2,0.274707463881058
3o56,-8.6,0.13146657839569292
5laq,-9.7,0.017324624734884792
1rp7,-10.0,0.00996833240468876
2qta,-9.7,0.017324624734884792
1rpj,-7.9,0.4774322856020205
1rql,-5.1,83.0419389339917
1rr6,-8.3,0.22848446895825622
2on6,-8.4,0.19003907581389948
3bgs,-7.7,0.6901433917785629
3k8o,-8.2,0.274707463881058
3k8q,-7.2,1.73383676761635
4eb8,-9.0,0.06291587782468923
5etj,-9.1,0.05232948799687809
1s5z,-8.9,0.07564392150535396
4cp5,-6.2,10.943240836149698
1ssq,-4.0,630.1573478248598
1sw2,-5.0,99.84153646999208
3mam,-4.5,250.83037659878684
1t31,-11.0,0.0015793731942713909
3n7o,-11.0,0.0015793731942713909
5yjm,-11.3,0.0009087479372555044
1t32,-11.3,0.0009087479372555044
1t5f,-6.1,13.15708656454693
1t7d,-9.4,0.030109612121622685
1tq4,-9.2,0.04352439175442664
1u0g,-6.5,6.296578650829274
1u1w,-8.1,0.33028148939851953
1u33,-7.8,0.5740180632436322
1xd0,-9.7,0.017324624734884792
3old,-9.4,0.030109612121622685
4gqq,-5.0,99.84153646999208
4gqr,-7.8,0.5740180632436322
1u71,-9.4,0.030109612121622685
3oaf,-9.3,0.03620086398907268
4g95,-9.3,0.03620086398907268
1ua4,-9.2,0.04352439175442664
1ucn,-8.0,0.39709828301766137
1uho,-10.1,0.008291034774616974
1ui0,-5.2,69.06908553024337
1uj5,-6.4,7.57039268438389
1uou,-7.8,0.5740180632436322
2wk6,-5.4,47.781101379763854
1ur9,-10.6,0.0033001969779281387
1usi,-7.8,0.5740180632436322
1usk,-6.3,9.101902568663261
1utj,-4.8,144.32408259298433
1utl,-5.2,69.06908553024337
1utm,-4.8,144.32408259298433
1uv6,-4.2,435.9347150823154
1uw6,-6.6,5.2370998915105424
3u8j,-6.1,13.15708656454693
3u8k,-6.0,15.818798969966572
3u8l,-8.3,0.22848446895825622
3u8n,-7.6,0.8297611725390291
3wtj,-6.8,3.6229580706211117
3wtl,-7.8,0.5740180632436322
3wtm,-7.8,0.5740180632436322
3wtn,-7.4,1.19944588426849
3wto,-6.0,15.818798969966572
3zdg,-5.3,57.44734091259698
3zdh,-6.4,7.57039268438389
4alx,-10.6,0.0033001969779281387
4qac,-11.8,0.00036172170033716864
1uwf,-6.7,4.355891793719977
4att,-7.6,0.8297611725390291
4auj,-7.3,1.4420968673812509
4av4,-7.4,1.19944588426849
4av5,-8.6,0.13146657839569292
4avh,-6.5,6.296578650829274
4avi,-6.6,5.2370998915105424
4avj,-7.8,0.5740180632436322
4css,-8.9,0.07564392150535396
4cst,-8.7,0.1093456687565821
4lov,-7.0,2.5063156047025017
4x50,-8.5,0.1580626048714023
4x5p,-8.2,0.274707463881058
4x5q,-8.8,0.09094688111405103
4x5r,-7.4,1.19944588426849
4xo8,-6.7,4.355891793719977
5fs5,-6.4,7.57039268438389
6g2s,-8.3,0.22848446895825622
6g2r,-9.0,0.06291587782468923
1uwt,-6.6,5.2370998915105424
1uwu,-6.8,3.6229580706211117
2ceq,-6.9,3.0133496888978124
2cer,-8.5,0.1580626048714023
1uz4,-6.5,6.296578650829274
1uz8,-7.9,0.4774322856020205
1v1j,-8.4,0.19003907581389948
1vso,-6.9,3.0133496888978124
2f34,-7.5,0.9976239889496118
2f35,-7.8,0.5740180632436322
2pbw,-8.9,0.07564392150535396
2wky,-8.7,0.1093456687565821
3gba,-10.0,0.00996833240468876
3gbb,-5.7,27.492537847388252
3s2v,-8.1,0.33028148939851953
4dld,-8.0,0.39709828301766137
4e0x,-7.9,0.4774322856020205
4qf9,-8.2,0.274707463881058
4ymb,-8.7,0.1093456687565821
5neb,-8.5,0.1580626048714023
6fz4,-9.2,0.04352439175442664
6sbt,-9.1,0.05232948799687809
1vyf,-6.5,6.296578650829274
1vyg,-7.1,2.0845963989904144
1w96,-12.0,0.0002502344008522155
1w9u,-10.4,0.004770538575984073
1w9v,-9.9,0.011984951653390958
2iuz,-8.5,0.1580626048714023
1wc1,-8.1,0.33028148939851953
1wcq,-7.5,0.9976239889496118
1wdn,-6.6,5.2370998915105424
1wm1,-6.8,3.6229580706211117
1wn6,-10.6,0.0033001969779281387
1ws1,-7.6,0.8297611725390291
1wuq,-10.1,0.008291034774616974
1wur,-7.7,0.6901433917785629
1x38,-9.7,0.017324624734884792
1x39,-8.7,0.1093456687565821
6md6,-6.5,6.296578650829274
1x8d,-5.6,33.05434886731773
1x8j,-9.9,0.011984951653390958
1x8r,-9.4,0.030109612121622685
1x8t,-9.8,0.014409538155705594
2pq9,-10.2,0.006895963621916808
1xap,-14.4,3.0061899367383125e-06
1xgi,-7.4,1.19944588426849
2pu2,-8.5,0.1580626048714023
2r9w,-10.0,0.00996833240468876
2r9x,-9.6,0.02082944081630656
3gqz,-8.1,0.33028148939851953
3gr2,-6.4,7.57039268438389
3gtc,-6.3,9.101902568663261
3gv9,-5.3,57.44734091259698
3gvb,-7.8,0.5740180632436322
4jxs,-8.1,0.33028148939851953
4kz3,-6.3,9.101902568663261
4kz4,-7.0,2.5063156047025017
4kz6,-6.0,15.818798969966572
4kz7,-6.2,10.943240836149698
6dpz,-7.6,0.8297611725390291
6dpy,-8.6,0.13146657839569292
6dpx,-8.9,0.07564392150535396
6dpt,-8.0,0.39709828301766137
1xjd,-13.3,2.2812240440322472e-05
1xk5,-7.3,1.4420968673812509
1xk9,-9.1,0.05232948799687809
1xkk,-11.6,0.0005228800998152405
3ug2,-7.8,0.5740180632436322
4rj8,-9.7,0.017324624734884792
5c8n,-8.7,0.1093456687565821
5cap,-8.7,0.1093456687565821
5caq,-9.3,0.03620086398907268
5cas,-9.5,0.025043290192969626
5cau,-9.5,0.025043290192969626
5hcy,-9.6,0.02082944081630656
1xt8,-3.5,1583.1347399076622
1xws,-9.8,0.014409538155705594
2c3i,-9.4,0.030109612121622685
2xj1,-10.2,0.006895963621916808
2xj2,-9.8,0.014409538155705594
3bgq,-10.8,0.002283033649063271
3bgz,-10.7,0.0027448972201426568
3jy0,-8.4,0.19003907581389948
3jya,-8.3,0.22848446895825622
4k0y,-10.6,0.0033001969779281387
4k18,-10.4,0.004770538575984073
4n6z,-8.6,0.13146657839569292
5dwr,-11.0,0.0015793731942713909
5ipj,-10.8,0.002283033649063271
5v82,-11.3,0.0009087479372555044
6no9,-9.7,0.017324624734884792
1y3n,-8.8,0.09094688111405103
1y3p,-10.3,0.00573563078282912
1yc1,-9.7,0.017324624734884792
1yc4,-8.2,0.274707463881058
1yet,-7.4,1.19944588426849
2qg0,-8.4,0.19003907581389948
2qg2,-10.5,0.0039678353029772165
2uwd,-9.1,0.05232948799687809
2xab,-9.9,0.011984951653390958
2xdk,-6.4,7.57039268438389
2xdl,-6.5,6.296578650829274
2xdx,-7.3,1.4420968673812509
2xht,-8.1,0.33028148939851953
2xjg,-9.7,0.017324624734884792
2xjj,-11.0,0.0015793731942713909
2xjx,-10.2,0.006895963621916808
2yi0,-7.0,2.5063156047025017
2yi7,-8.3,0.22848446895825622
2yki,-14.8,1.43867042928862e-06
3b24,-5.6,33.05434886731773
3b25,-9.2,0.04352439175442664
3b26,-9.0,0.06291587782468923
3b27,-7.3,1.4420968673812509
3d0b,-11.4,0.0007558396372900754
3eko,-6.9,3.0133496888978124
3ekr,-8.5,0.1580626048714023
3hek,-10.0,0.00996833240468876
3k97,-8.7,0.1093456687565821
3k99,-9.4,0.030109612121622685
3qdd,-8.8,0.09094688111405103
3r4m,-7.3,1.4420968673812509
3r4n,-7.9,0.4774322856020205
3r4p,-9.5,0.025043290192969626
3rlp,-7.8,0.5740180632436322
3rlq,-8.0,0.39709828301766137
3rlr,-8.6,0.13146657839569292
3vha,-10.9,0.001898884448024712
3vhc,-11.6,0.0005228800998152405
3vhd,-11.3,0.0009087479372555044
3wha,-9.4,0.030109612121622685
4b7p,-9.9,0.011984951653390958
4bqg,-8.3,0.22848446895825622
4cwf,-9.3,0.03620086398907268
4cwn,-10.4,0.004770538575984073
4cwo,-10.6,0.0033001969779281387
4cwp,-11.6,0.0005228800998152405
4cwq,-10.8,0.002283033649063271
4cwr,-11.6,0.0005228800998152405
4cws,-10.2,0.006895963621916808
4cwt,-11.5,0.0006286600870029457
4egk,-11.0,0.0015793731942713909
4fcq,-7.9,0.4774322856020205
4nh7,-12.4,0.00011975451999797436
4nh8,-12.3,0.00014398116697790598
4o04,-12.0,0.0002502344008522155
4o05,-13.4,1.8973793318597035e-05
4o07,-13.7,1.0917239574995946e-05
4o09,-12.8,5.7310845395773126e-05
4o0b,-14.0,6.281617910375265e-06
4xip,-11.6,0.0005228800998152405
4xiq,-12.4,0.00011975451999797436
4xir,-12.1,0.00020812930739501562
4xit,-13.1,3.297581136914559e-05
5fnc,-9.3,0.03620086398907268
5fnd,-6.6,5.2370998915105424
5fnf,-7.5,0.9976239889496118
5j20,-10.2,0.006895963621916808
5j27,-9.6,0.02082944081630656
5j2x,-8.9,0.07564392150535396
5j64,-7.6,0.8297611725390291
5j6l,-10.3,0.00573563078282912
5j6m,-9.0,0.06291587782468923
5j6n,-9.7,0.017324624734884792
5j82,-9.5,0.025043290192969626
5j86,-10.5,0.0039678353029772165
5j8m,-8.2,0.274707463881058
5j8u,-8.9,0.07564392150535396
5j9x,-10.0,0.00996833240468876
5lny,-11.4,0.0007558396372900754
5nyh,-11.3,0.0009087479372555044
5odx,-11.1,0.0013136237380730529
5vyy,-9.1,0.05232948799687809
6ei5,-12.5,9.960431187605146e-05
6el5,-8.4,0.19003907581389948
6eln,-8.8,0.09094688111405103
6elo,-9.4,0.030109612121622685
6elp,-9.9,0.011984951653390958
6ey8,-10.8,0.002283033649063271
6ey9,-10.7,0.0027448972201426568
6eya,-12.5,9.960431187605146e-05
6eyb,-11.2,0.0010925899790423489
6f1n,-6.5,6.296578650829274
6olx,-8.0,0.39709828301766137
6n8x,-8.0,0.39709828301766137
6fcj,-8.1,0.33028148939851953
6hhr,-8.5,0.1580626048714023
1ydk,-6.9,3.0133496888978124
4hj2,-8.8,0.09094688111405103
1yfz,-7.7,0.6901433917785629
1yq7,-7.2,1.73383676761635
2f94,-7.1,2.0845963989904144
2f9k,-6.7,4.355891793719977
4pvx,-10.0,0.00996833240468876
4pvy,-10.4,0.004770538575984073
5ja0,-7.5,0.9976239889496118
1yqy,-7.8,0.5740180632436322
4dv8,-8.3,0.22848446895825622
1yvm,-6.4,7.57039268438389
1z4o,-8.0,0.39709828301766137
2wf5,-7.6,0.8297611725390291
1zhy,-10.8,0.002283033649063271
1zs0,-10.0,0.00996833240468876
1zvx,-9.9,0.011984951653390958
3tt4,-8.8,0.09094688111405103
2a14,-10.3,0.00573563078282912
2a4m,-6.4,7.57039268438389
2a5b,-7.9,0.4774322856020205
2a5c,-7.3,1.4420968673812509
2a8g,-7.6,0.8297611725390291
2jgs,-7.1,2.0845963989904144
5chk,-10.7,0.0027448972201426568
2a5s,-6.5,6.296578650829274
2afw,-5.4,47.781101379763854
2afx,-6.4,7.57039268438389
3pbb,-6.5,6.296578650829274
2aj8,-9.2,0.04352439175442664
2am4,-9.4,0.030109612121622685
2amt,-9.0,0.06291587782468923
2gzl,-11.1,0.0013136237380730529
3elc,-6.6,5.2370998915105424
2b4l,-5.1,83.0419389339917
2bes,-7.5,0.9976239889496118
2bet,-6.9,3.0133496888978124
2bfq,-10.4,0.004770538575984073
2bfr,-8.5,0.1580626048714023
2bo4,-6.7,4.355891793719977
2boj,-5.0,99.84153646999208
2jdm,-5.2,69.06908553024337
2jdp,-5.3,57.44734091259698
2jdu,-5.9,19.01898263149658
3zdv,-6.8,3.6229580706211117
2bqv,-11.3,0.0009087479372555044
2bt9,-6.1,13.15708656454693
4csd,-6.1,13.15708656454693
2bvd,-7.8,0.5740180632436322
2byr,-9.6,0.02082944081630656
2bys,-11.2,0.0010925899790423489
2pgz,-8.4,0.19003907581389948
2wn9,-7.5,0.9976239889496118
2wnc,-8.7,0.1093456687565821
2wnj,-8.2,0.274707463881058
2x00,-13.6,1.3125825181478651e-05
2xys,-11.2,0.0010925899790423489
2xyt,-10.2,0.006895963621916808
2ymd,-7.4,1.19944588426849
2yme,-9.0,0.06291587782468923
3c79,-7.6,0.8297611725390291
3c84,-7.2,1.73383676761635
3sio,-10.0,0.00996833240468876
4dbm,-9.2,0.04352439175442664
4xk9,-16.5,6.276638900373289e-08
5obg,-12.8,5.7310845395773126e-05
5oaj,-5.8,22.866571667288486
5o87,-7.1,2.0845963989904144
2bz6,-9.1,0.05232948799687809
4ish,-11.7,0.00043489892938203305
4isi,-10.0,0.00996833240468876
4na9,-10.5,0.0039678353029772165
4x8u,-6.6,5.2370998915105424
4x8v,-9.8,0.014409538155705594
5l30,-12.9,4.766757295488581e-05
5u6j,-12.4,0.00011975451999797436
2c1p,-8.8,0.09094688111405103
2c80,-6.7,4.355891793719977
2ca8,-6.9,3.0133496888978124
2c92,-9.6,0.02082944081630656
2c94,-9.5,0.025043290192969626
2c97,-7.7,0.6901433917785629
2cbj,-8.7,0.1093456687565821
2j62,-10.8,0.002283033649063271
2wb5,-9.6,0.02082944081630656
2x0y,-7.8,0.5740180632436322
2xpk,-9.7,0.017324624734884792
2cbz,-7.4,1.19944588426849
2cc7,-8.4,0.19003907581389948
2ccb,-6.6,5.2370998915105424
2ccc,-8.6,0.13146657839569292
2ce9,-9.3,0.03620086398907268
2cej,-12.2,0.0001731089268669813
4a4q,-11.4,0.0007558396372900754
2cen,-10.1,0.008291034774616974
2cex,-6.8,3.6229580706211117
3b50,-8.3,0.22848446895825622
2d0k,-8.1,0.33028148939851953
2d1n,-8.5,0.1580626048714023
3kek,-12.7,6.890497661978354e-05
3ljz,-11.9,0.00030085746286093027
3tvc,-11.0,0.0015793731942713909
456c,-9.9,0.011984951653390958
4l19,-9.2,0.04352439175442664
2d3u,-8.6,0.13146657839569292
2d3z,-8.4,0.19003907581389948
2doo,-8.1,0.33028148939851953
5ev8,-5.0,99.84153646999208
5ewa,-5.1,83.0419389339917
2dw7,-6.3,9.101902568663261
2e2p,-7.5,0.9976239889496118
2e2r,-10.0,0.00996833240468876
2p7a,-6.2,10.943240836149698
2p7g,-9.8,0.014409538155705594
2p7z,-8.6,0.13146657839569292
6i67,-7.7,0.6901433917785629
6i66,-7.3,1.4420968673812509
6i65,-6.9,3.0133496888978124
6i64,-9.3,0.03620086398907268
6i63,-9.5,0.025043290192969626
6i62,-9.2,0.04352439175442664
6i61,-10.4,0.004770538575984073
2e7f,-8.6,0.13146657839569292
2ogy,-8.3,0.22848446895825622
2e91,-6.3,9.101902568663261
2e92,-7.1,2.0845963989904144
2e94,-9.8,0.014409538155705594
2epn,-6.3,9.101902568663261
2euk,-8.3,0.22848446895825622
2evl,-7.8,0.5740180632436322
2ewa,-11.0,0.0015793731942713909
2ewb,-6.2,10.943240836149698
2ews,-9.8,0.014409538155705594
2f1g,-8.1,0.33028148939851953
2hhn,-9.2,0.04352439175442664
3n3g,-8.1,0.33028148939851953
2f2h,-9.5,0.025043290192969626
2fle,-11.5,0.0006286600870029457
2fpz,-5.7,27.492537847388252
2za5,-11.3,0.0009087479372555044
2fqo,-7.2,1.73383676761635
2fqt,-7.2,1.73383676761635
2fqw,-8.9,0.07564392150535396
2fqx,-9.3,0.03620086398907268
2fqy,-6.2,10.943240836149698
2fu8,-5.2,69.06908553024337
2qdt,-4.5,250.83037659878684
5dpx,-7.3,1.4420968673812509
5evb,-4.5,250.83037659878684
5evd,-4.6,208.62500270683435
5evk,-4.8,144.32408259298433
2fw6,-6.9,3.0133496888978124
2fxu,-8.8,0.09094688111405103
2fxv,-10.0,0.00996833240468876
2gh9,-9.2,0.04352439175442664
2gkl,-6.0,15.818798969966572
3iof,-5.7,27.492537847388252
3iog,-5.9,19.01898263149658
2gl0,-8.0,0.39709828301766137
2glp,-8.7,0.1093456687565821
2gsu,-7.8,0.5740180632436322
2gv6,-8.9,0.07564392150535396
2gv7,-9.8,0.014409538155705594
4jyt,-12.1,0.00020812930739501562
4jz1,-11.4,0.0007558396372900754
4jzi,-10.1,0.008291034774616974
4o97,-10.3,0.00573563078282912
4o9v,-11.0,0.0015793731942713909
2gvj,-11.2,0.0010925899790423489
4n9c,-6.3,9.101902568663261
5upe,-13.8,9.080276347580544e-06
5upf,-14.6,2.0796433749108175e-06
2gvv,-7.1,2.0845963989904144
2gz2,-7.7,0.6901433917785629
2h21,-7.9,0.4774322856020205
2h6b,-7.0,2.5063156047025017
2h6t,-8.0,0.39709828301766137
2haw,-6.2,10.943240836149698
2hmu,-7.9,0.4774322856020205
2hmv,-7.9,0.4774322856020205
2hnx,-5.8,22.866571667288486
5d45,-10.2,0.006895963621916808
5d47,-9.6,0.02082944081630656
5d48,-10.5,0.0039678353029772165
5edb,-9.2,0.04352439175442664
5edc,-9.7,0.017324624734884792
5hz6,-10.6,0.0033001969779281387
5hz8,-11.2,0.0010925899790423489
5y12,-7.7,0.6901433917785629
5y13,-7.5,0.9976239889496118
2hxm,-7.9,0.4774322856020205
2hzl,-4.6,208.62500270683435
2i0a,-9.0,0.06291587782468923
2psu,-9.2,0.04352439175442664
2i19,-6.6,5.2370998915105424
3egt,-8.3,0.22848446895825622
2i2c,-10.0,0.00996833240468876
4dy6,-9.3,0.03620086398907268
5dhu,-9.5,0.025043290192969626
2i3h,-7.4,1.19944588426849
2i3i,-8.8,0.09094688111405103
3f7g,-7.1,2.0845963989904144
3f7h,-7.6,0.8297611725390291
3f7i,-8.3,0.22848446895825622
3gt9,-8.4,0.19003907581389948
3gta,-8.9,0.07564392150535396
2i4j,-9.3,0.03620086398907268
2i4z,-9.2,0.04352439175442664
2p4y,-11.5,0.0006286600870029457
2yfe,-7.8,0.5740180632436322
4a4v,-7.1,2.0845963989904144
4a4w,-9.3,0.03620086398907268
4r06,-11.0,0.0015793731942713909
5f9b,-7.6,0.8297611725390291
5lsg,-7.2,1.73383676761635
6md0,-6.2,10.943240836149698
6dgr,-8.4,0.19003907581389948
6dgq,-7.1,2.0845963989904144
6dgl,-9.9,0.011984951653390958
2i6b,-8.4,0.19003907581389948
2i80,-8.4,0.19003907581389948
2ihj,-10.7,0.0027448972201426568
2iko,-9.4,0.030109612121622685
3d91,-10.7,0.0027448972201426568
3own,-13.9,7.5524053477100295e-06
4s1g,-11.3,0.0009087479372555044
2isw,-6.6,5.2370998915105424
3ohi,-6.0,15.818798969966572
2j47,-7.9,0.4774322856020205
2j4g,-7.8,0.5740180632436322
2jiw,-8.5,0.1580626048714023
2vvn,-7.6,0.8297611725390291
2vvs,-9.4,0.030109612121622685
2w4x,-7.5,0.9976239889496118
2w66,-6.5,6.296578650829274
2w67,-8.4,0.19003907581389948
2wca,-8.5,0.1580626048714023
2xj7,-8.9,0.07564392150535396
2xm1,-8.6,0.13146657839569292
2xm2,-8.0,0.39709828301766137
2jew,-6.0,15.818798969966572
2jf4,-11.0,0.0015793731942713909
2jg0,-10.7,0.0027448972201426568
2jjb,-10.0,0.00996833240468876
2jfz,-10.4,0.004770538575984073
2jke,-6.0,15.818798969966572
2jkp,-6.9,3.0133496888978124
2zq0,-9.7,0.017324624734884792
2nmx,-6.9,3.0133496888978124
2nn1,-6.6,5.2370998915105424
2nn7,-6.7,4.355891793719977
3lxe,-8.6,0.13146657839569292
6evr,-8.7,0.1093456687565821
6ex1,-8.7,0.1093456687565821
6f3b,-8.2,0.274707463881058
6faf,-8.4,0.19003907581389948
6g3v,-6.5,6.296578650829274
6fag,-8.3,0.22848446895825622
2nsj,-8.3,0.22848446895825622
2nsl,-7.8,0.5740180632436322
2o0u,-11.7,0.00043489892938203305
2o8h,-8.8,0.09094688111405103
2ovv,-10.3,0.00573563078282912
2ovy,-9.6,0.02082944081630656
2oax,-13.1,3.297581136914559e-05
5hcv,-14.5,2.5003605711299675e-06
2oi0,-7.7,0.6901433917785629
3b92,-7.3,1.4420968673812509
3ewj,-12.8,5.7310845395773126e-05
3kmc,-7.0,2.5063156047025017
3l0v,-8.2,0.274707463881058
3le9,-9.0,0.06291587782468923
3lea,-8.7,0.1093456687565821
2oi2,-6.3,9.101902568663261
2oiq,-12.8,5.7310845395773126e-05
4o2p,-9.4,0.030109612121622685
4ybk,-10.6,0.0033001969779281387
2ot1,-8.6,0.13146657839569292
2oxn,-6.6,5.2370998915105424
3gs6,-6.4,7.57039268438389
3gsm,-5.8,22.866571667288486
2oym,-8.2,0.274707463881058
2p3a,-10.9,0.001898884448024712
2p3c,-10.9,0.001898884448024712
2p3i,-4.6,208.62500270683435
2p4s,-8.9,0.07564392150535396
2p53,-7.7,0.6901433917785629
2pqb,-10.3,0.00573563078282912
2pqc,-9.8,0.014409538155705594
2pql,-7.5,0.9976239889496118
2psv,-8.8,0.09094688111405103
2ptz,-7.2,1.73383676761635
2pu1,-7.4,1.19944588426849
2pvu,-6.6,5.2370998915105424
2q2a,-7.5,0.9976239889496118
2pwd,-6.2,10.943240836149698
2pwg,-6.7,4.355891793719977
2py4,-11.0,0.0015793731942713909
5ect,-9.1,0.05232948799687809
5edd,-8.6,0.13146657839569292
2pyy,-5.7,27.492537847388252
2q54,-10.6,0.0033001969779281387
2q5k,-11.2,0.0010925899790423489
2q55,-10.9,0.001898884448024712
2q6f,-8.4,0.19003907581389948
2q88,-5.2,69.06908553024337
2q89,-7.5,0.9976239889496118
2q8h,-4.1,524.1254276230624
2q8m,-8.2,0.274707463881058
2q8z,-9.6,0.02082944081630656
2qbu,-9.4,0.030109612121622685
2qbw,-11.3,0.0009087479372555044
2qpq,-6.4,7.57039268438389
2qpu,-7.4,1.19944588426849
2qrk,-6.9,3.0133496888978124
2qrl,-5.7,27.492537847388252
2qtg,-7.9,0.4774322856020205
2qtt,-8.7,0.1093456687565821
3lgs,-7.7,0.6901433917785629
2qu6,-11.8,0.00036172170033716864
3vhk,-9.4,0.030109612121622685
4ag8,-12.2,0.0001731089268669813
4agc,-12.3,0.00014398116697790598
4asd,-12.2,0.0001731089268669813
4ase,-12.6,8.284463036943888e-05
2qw1,-5.3,57.44734091259698
2r0h,-7.4,1.19944588426849
2r58,-4.2,435.9347150823154
2r5a,-3.8,910.9122748865717
2r59,-11.5,0.0006286600870029457
2vj8,-10.7,0.0027448972201426568
3b7r,-9.4,0.030109612121622685
3b7u,-8.2,0.274707463881058
3fh7,-10.4,0.004770538575984073
4l2l,-11.5,0.0006286600870029457
2r5p,-12.0,0.0002502344008522155
2r75,-10.0,0.00996833240468876
2ra6,-6.4,7.57039268438389
2rcb,-4.5,250.83037659878684
2rcn,-8.2,0.274707463881058
2rd6,-8.9,0.07564392150535396
3gjw,-9.5,0.025043290192969626
3l3l,-9.2,0.04352439175442664
3l3m,-10.4,0.004770538575984073
4und,-11.9,0.00030085746286093027
4zzz,-8.4,0.19003907581389948
5xsr,-10.5,0.0039678353029772165
6bhv,-10.5,0.0039678353029772165
