PDBCode,vina_deltaG(kcal/mol),vina_kd(uM)
1td7,-7.8,0.5740180632436322
1oz0,-10.5,0.0039678353029772165
1thz,-9.8,0.014409538155705594
2b1g,-7.7,0.6901433917785629
2b1i,-10.7,0.0027448972201426568
1p19,-8.1,0.33028148939851953
1pa9,-6.1,13.15708656454693
1pb8,-3.8,910.9122748865717
1pb9,-4.1,524.1254276230624
1pbq,-8.1,0.33028148939851953
1y1z,-5.8,22.866571667288486
1y20,-4.0,630.1573478248598
4kfq,-8.1,0.33028148939851953
1pfu,-4.5,250.83037659878684
1pkx,-7.3,1.4420968673812509
1pme,-9.2,0.04352439175442664
2ojg,-8.8,0.09094688111405103
2ojj,-10.2,0.006895963621916808
3i5z,-11.2,0.0010925899790423489
3i60,-11.2,0.0010925899790423489
4qp2,-5.7,27.492537847388252
1pr5,-8.0,0.39709828301766137
1ps3,-8.0,0.39709828301766137
2f7o,-6.5,6.296578650829274
2f7p,-7.2,1.73383676761635
3d4y,-7.2,1.73383676761635
3d4z,-6.4,7.57039268438389
3d50,-7.3,1.4420968673812509
3d51,-6.8,3.6229580706211117
3d52,-8.4,0.19003907581389948
3ddf,-7.9,0.4774322856020205
3ddg,-8.0,0.39709828301766137
3dx1,-6.8,3.6229580706211117
3dx2,-5.6,33.05434886731773
3dx3,-7.0,2.5063156047025017
3dx4,-6.8,3.6229580706211117
3ejp,-9.1,0.05232948799687809
3ejq,-9.3,0.03620086398907268
3ejr,-8.8,0.09094688111405103
1pvn,-9.3,0.03620086398907268
1px4,-6.5,6.296578650829274
3dyo,-6.5,6.296578650829274
3i3b,-5.9,19.01898263149658
3muz,-6.4,7.57039268438389
3mv0,-5.6,33.05434886731773
3t08,-6.6,5.2370998915105424
3t09,-5.9,19.01898263149658
3t0b,-6.6,5.2370998915105424
3t0d,-5.7,27.492537847388252
3t2q,-6.1,13.15708656454693
3vd4,-6.5,6.296578650829274
3vd9,-6.5,6.296578650829274
3vdb,-6.0,15.818798969966572
1pzp,-7.6,0.8297611725390291
1q54,-6.9,3.0133496888978124
2vnp,-5.9,19.01898263149658
1q5k,-7.8,0.5740180632436322
3i4b,-11.1,0.0013136237380730529
4acc,-9.0,0.06291587782468923
6hk4,-8.8,0.09094688111405103
6hk3,-9.1,0.05232948799687809
1q91,-10.8,0.002283033649063271
6g2l,-10.5,0.0039678353029772165
6g2m,-11.1,0.0013136237380730529
1qan,-7.0,2.5063156047025017
1qaw,-8.4,0.19003907581389948
1qft,-4.7,173.5212151917531
1qin,-7.5,0.9976239889496118
1qji,-8.2,0.274707463881058
1qk3,-9.2,0.04352439175442664
1qk4,-9.5,0.025043290192969626
1qkt,-10.5,0.0039678353029772165
2ayr,-9.2,0.04352439175442664
2pog,-10.2,0.006895963621916808
2qe4,-9.4,0.030109612121622685
1qy1,-6.0,15.818798969966572
1qy2,-5.6,33.05434886731773
1r0p,-12.9,4.766757295488581e-05
2wgj,-10.5,0.0039678353029772165
3q6w,-9.1,0.05232948799687809
3r7o,-9.0,0.06291587782468923
3u6h,-8.4,0.19003907581389948
3u6i,-11.9,0.00030085746286093027
3zbx,-11.8,0.00036172170033716864
3zc5,-9.7,0.017324624734884792
3zcl,-7.7,0.6901433917785629
3zxz,-11.0,0.0015793731942713909
3zze,-10.4,0.004770538575984073
4aoi,-11.4,0.0007558396372900754
4ap7,-11.2,0.0010925899790423489
4gg7,-11.4,0.0007558396372900754
5ya5,-9.3,0.03620086398907268
1r1h,-7.7,0.6901433917785629
1r1j,-7.8,0.5740180632436322
1r9l,-4.6,208.62500270683435
1rd4,-9.2,0.04352439175442664
3f78,-5.9,19.01898263149658
1rmz,-6.9,3.0133496888978124
2hu6,-11.0,0.0015793731942713909
3ehx,-9.8,0.014409538155705594
3ehy,-7.4,1.19944588426849
3f15,-6.7,4.355891793719977
3f16,-8.3,0.22848446895825622
3f17,-9.3,0.03620086398907268
3f18,-7.5,0.9976239889496118
3f19,-7.8,0.5740180632436322
3f1a,-7.5,0.9976239889496118
3lir,-9.1,0.05232948799687809
3ljg,-10.1,0.008291034774616974
3lk8,-8.0,0.39709828301766137
3lka,-6.9,3.0133496888978124
3n2u,-8.0,0.39709828301766137
3n2v,-9.1,0.05232948799687809
3nx7,-7.0,2.5063156047025017
3ts4,-9.0,0.06291587782468923
3tsk,-10.0,0.00996833240468876
4efs,-10.7,0.0027448972201426568
4gql,-10.5,0.0039678353029772165
4gr0,-10.1,0.008291034774616974
4gr3,-9.2,0.04352439175442664
4gr8,-9.8,0.014409538155705594
5cxa,-10.3,0.00573563078282912
5czm,-10.8,0.002283033649063271
5d3c,-10.3,0.00573563078282912
1ro6,-8.5,0.1580626048714023
3o56,-8.4,0.19003907581389948
5laq,-10.0,0.00996833240468876
1rp7,-8.3,0.22848446895825622
2qta,-8.2,0.274707463881058
1rpj,-7.9,0.4774322856020205
1rql,-5.1,83.0419389339917
1rr6,-8.3,0.22848446895825622
2on6,-8.3,0.22848446895825622
3bgs,-7.7,0.6901433917785629
3k8o,-8.1,0.33028148939851953
3k8q,-7.0,2.5063156047025017
4eb8,-8.7,0.1093456687565821
5etj,-7.0,2.5063156047025017
1s5z,-8.3,0.22848446895825622
4cp5,-7.8,0.5740180632436322
1ssq,-4.3,362.58320203188254
1sw2,-5.0,99.84153646999208
3mam,-4.4,301.57400603177166
1t31,-11.0,0.0015793731942713909
3n7o,-11.0,0.0015793731942713909
5yjm,-11.3,0.0009087479372555044
1t32,-11.3,0.0009087479372555044
1t5f,-6.1,13.15708656454693
1t7d,-9.3,0.03620086398907268
1tq4,-9.2,0.04352439175442664
1u0g,-6.5,6.296578650829274
1u1w,-8.1,0.33028148939851953
1u33,-7.9,0.4774322856020205
1xd0,-9.7,0.017324624734884792
3old,-9.4,0.030109612121622685
4gqq,-6.3,9.101902568663261
4gqr,-7.8,0.5740180632436322
1u71,-9.5,0.025043290192969626
3oaf,-9.4,0.030109612121622685
4g95,-9.3,0.03620086398907268
1ua4,-9.3,0.03620086398907268
1ucn,-8.6,0.13146657839569292
1uho,-10.1,0.008291034774616974
1ui0,-5.2,69.06908553024337
1uj5,-6.4,7.57039268438389
1uou,-7.8,0.5740180632436322
2wk6,-5.4,47.781101379763854
1ur9,-10.6,0.0033001969779281387
1usi,-6.7,4.355891793719977
1usk,-5.3,57.44734091259698
1utj,-4.8,144.32408259298433
1utl,-5.2,69.06908553024337
1utm,-4.7,173.5212151917531
1uv6,-4.4,301.57400603177166
1uw6,-6.7,4.355891793719977
3u8j,-6.1,13.15708656454693
3u8k,-6.3,9.101902568663261
3u8l,-8.7,0.1093456687565821
3u8n,-6.1,13.15708656454693
3wtj,-6.5,6.296578650829274
3wtl,-7.2,1.73383676761635
3wtm,-6.9,3.0133496888978124
3wtn,-6.3,9.101902568663261
3wto,-6.2,10.943240836149698
3zdg,-5.0,99.84153646999208
3zdh,-5.0,99.84153646999208
4alx,-10.6,0.0033001969779281387
4qac,-11.8,0.00036172170033716864
1uwf,-6.7,4.355891793719977
4att,-7.6,0.8297611725390291
4auj,-7.2,1.73383676761635
4av4,-7.5,0.9976239889496118
4av5,-8.6,0.13146657839569292
4avh,-6.4,7.57039268438389
4avi,-6.8,3.6229580706211117
4avj,-7.9,0.4774322856020205
4css,-8.9,0.07564392150535396
4cst,-8.6,0.13146657839569292
4lov,-6.9,3.0133496888978124
4x50,-8.4,0.19003907581389948
4x5p,-8.3,0.22848446895825622
4x5q,-8.8,0.09094688111405103
4x5r,-7.5,0.9976239889496118
4xo8,-6.7,4.355891793719977
5fs5,-6.3,9.101902568663261
6g2s,-8.6,0.13146657839569292
6g2r,-9.0,0.06291587782468923
1uwt,-6.5,6.296578650829274
1uwu,-6.8,3.6229580706211117
2ceq,-6.9,3.0133496888978124
2cer,-8.5,0.1580626048714023
1uz4,-6.5,6.296578650829274
1uz8,-8.0,0.39709828301766137
1v1j,-8.4,0.19003907581389948
1vso,-6.9,3.0133496888978124
2f34,-7.5,0.9976239889496118
2f35,-7.9,0.4774322856020205
2pbw,-9.0,0.06291587782468923
2wky,-8.7,0.1093456687565821
3gba,-5.8,22.866571667288486
3gbb,-5.7,27.492537847388252
3s2v,-7.6,0.8297611725390291
4dld,-8.0,0.39709828301766137
4e0x,-7.8,0.5740180632436322
4qf9,-8.2,0.274707463881058
4ymb,-8.7,0.1093456687565821
5neb,-7.5,0.9976239889496118
6fz4,-10.2,0.006895963621916808
6sbt,-9.6,0.02082944081630656
1vyf,-6.2,10.943240836149698
1vyg,-6.9,3.0133496888978124
1w96,-12.0,0.0002502344008522155
1w9u,-10.5,0.0039678353029772165
1w9v,-9.9,0.011984951653390958
2iuz,-7.5,0.9976239889496118
1wc1,-8.1,0.33028148939851953
1wcq,-7.7,0.6901433917785629
1wdn,-6.5,6.296578650829274
1wm1,-7.3,1.4420968673812509
1wn6,-10.6,0.0033001969779281387
1ws1,-7.3,1.4420968673812509
1wuq,-9.6,0.02082944081630656
1wur,-9.2,0.04352439175442664
1x38,-9.6,0.02082944081630656
1x39,-8.3,0.22848446895825622
6md6,-6.2,10.943240836149698
1x8d,-5.6,33.05434886731773
1x8j,-9.9,0.011984951653390958
1x8r,-6.7,4.355891793719977
1x8t,-6.7,4.355891793719977
2pq9,-6.2,10.943240836149698
1xap,-14.5,2.5003605711299675e-06
1xgi,-7.5,0.9976239889496118
2pu2,-8.4,0.19003907581389948
2r9w,-10.1,0.008291034774616974
2r9x,-9.6,0.02082944081630656
3gqz,-8.1,0.33028148939851953
3gr2,-6.5,6.296578650829274
3gtc,-6.6,5.2370998915105424
3gv9,-5.6,33.05434886731773
3gvb,-7.9,0.4774322856020205
4jxs,-8.1,0.33028148939851953
4kz3,-6.4,7.57039268438389
4kz4,-6.4,7.57039268438389
4kz6,-6.0,15.818798969966572
4kz7,-6.2,10.943240836149698
6dpz,-7.6,0.8297611725390291
6dpy,-8.0,0.39709828301766137
6dpx,-8.8,0.09094688111405103
6dpt,-8.0,0.39709828301766137
1xjd,-13.3,2.2812240440322472e-05
1xk5,-7.6,0.8297611725390291
1xk9,-9.0,0.06291587782468923
1xkk,-11.4,0.0007558396372900754
3ug2,-8.1,0.33028148939851953
4rj8,-9.8,0.014409538155705594
5c8n,-8.7,0.1093456687565821
5cap,-8.7,0.1093456687565821
5caq,-9.3,0.03620086398907268
5cas,-9.5,0.025043290192969626
5cau,-9.5,0.025043290192969626
5hcy,-9.6,0.02082944081630656
1xt8,-3.9,757.639797821915
1xws,-9.9,0.011984951653390958
2c3i,-9.4,0.030109612121622685
2xj1,-10.2,0.006895963621916808
2xj2,-9.8,0.014409538155705594
3bgq,-10.8,0.002283033649063271
3bgz,-10.7,0.0027448972201426568
3jy0,-8.3,0.22848446895825622
3jya,-8.3,0.22848446895825622
4k0y,-10.6,0.0033001969779281387
4k18,-10.4,0.004770538575984073
4n6z,-8.6,0.13146657839569292
5dwr,-11.0,0.0015793731942713909
5ipj,-10.4,0.004770538575984073
5v82,-11.4,0.0007558396372900754
6no9,-9.7,0.017324624734884792
1y3n,-8.9,0.07564392150535396
1y3p,-11.1,0.0013136237380730529
1yc1,-9.6,0.02082944081630656
1yc4,-8.2,0.274707463881058
1yet,-6.3,9.101902568663261
2qg0,-8.4,0.19003907581389948
2qg2,-10.5,0.0039678353029772165
2uwd,-9.1,0.05232948799687809
2xab,-7.7,0.6901433917785629
2xdk,-6.4,7.57039268438389
2xdl,-6.5,6.296578650829274
2xdx,-7.3,1.4420968673812509
2xht,-8.1,0.33028148939851953
2xjg,-9.7,0.017324624734884792
2xjj,-11.0,0.0015793731942713909
2xjx,-10.2,0.006895963621916808
2yi0,-7.6,0.8297611725390291
2yi7,-8.3,0.22848446895825622
2yki,-14.8,1.43867042928862e-06
3b24,-5.6,33.05434886731773
3b25,-9.2,0.04352439175442664
3b26,-9.0,0.06291587782468923
3b27,-7.3,1.4420968673812509
3d0b,-11.3,0.0009087479372555044
3eko,-6.9,3.0133496888978124
3ekr,-8.5,0.1580626048714023
3hek,-10.0,0.00996833240468876
3k97,-8.7,0.1093456687565821
3k99,-9.4,0.030109612121622685
3qdd,-8.6,0.13146657839569292
3r4m,-7.4,1.19944588426849
3r4n,-7.7,0.6901433917785629
3r4p,-9.5,0.025043290192969626
3rlp,-7.7,0.6901433917785629
3rlq,-8.0,0.39709828301766137
3rlr,-8.6,0.13146657839569292
3vha,-10.9,0.001898884448024712
3vhc,-11.7,0.00043489892938203305
3vhd,-11.4,0.0007558396372900754
3wha,-9.5,0.025043290192969626
4b7p,-9.9,0.011984951653390958
4bqg,-8.3,0.22848446895825622
4cwf,-9.3,0.03620086398907268
4cwn,-10.3,0.00573563078282912
4cwo,-10.6,0.0033001969779281387
4cwp,-11.4,0.0007558396372900754
4cwq,-10.8,0.002283033649063271
4cwr,-11.6,0.0005228800998152405
4cws,-10.2,0.006895963621916808
4cwt,-11.5,0.0006286600870029457
4egk,-11.0,0.0015793731942713909
4fcq,-7.9,0.4774322856020205
4nh7,-12.4,0.00011975451999797436
4nh8,-12.3,0.00014398116697790598
4o04,-11.9,0.00030085746286093027
4o05,-13.4,1.8973793318597035e-05
4o07,-10.5,0.0039678353029772165
4o09,-11.3,0.0009087479372555044
4o0b,-14.0,6.281617910375265e-06
4xip,-11.6,0.0005228800998152405
4xiq,-12.4,0.00011975451999797436
4xir,-12.1,0.00020812930739501562
4xit,-13.1,3.297581136914559e-05
5fnc,-9.3,0.03620086398907268
5fnd,-6.7,4.355891793719977
5fnf,-7.5,0.9976239889496118
5j20,-10.4,0.004770538575984073
5j27,-8.3,0.22848446895825622
5j2x,-6.3,9.101902568663261
5j64,-9.0,0.06291587782468923
5j6l,-10.3,0.00573563078282912
5j6m,-9.1,0.05232948799687809
5j6n,-9.8,0.014409538155705594
5j82,-9.5,0.025043290192969626
5j86,-10.5,0.0039678353029772165
5j8m,-8.1,0.33028148939851953
5j8u,-8.9,0.07564392150535396
5j9x,-10.1,0.008291034774616974
5lny,-11.4,0.0007558396372900754
5nyh,-11.1,0.0013136237380730529
5odx,-11.2,0.0010925899790423489
5vyy,-9.1,0.05232948799687809
6ei5,-12.5,9.960431187605146e-05
6el5,-8.4,0.19003907581389948
6eln,-8.7,0.1093456687565821
6elo,-9.8,0.014409538155705594
6elp,-9.9,0.011984951653390958
6ey8,-10.8,0.002283033649063271
6ey9,-10.7,0.0027448972201426568
6eya,-12.4,0.00011975451999797436
6eyb,-11.2,0.0010925899790423489
6f1n,-5.4,47.781101379763854
6olx,-7.9,0.4774322856020205
6n8x,-8.1,0.33028148939851953
6fcj,-8.2,0.274707463881058
6hhr,-5.8,22.866571667288486
1ydk,-7.1,2.0845963989904144
4hj2,-8.9,0.07564392150535396
1yfz,-7.8,0.5740180632436322
1yq7,-7.2,1.73383676761635
2f94,-7.2,1.73383676761635
2f9k,-6.7,4.355891793719977
4pvx,-10.2,0.006895963621916808
4pvy,-10.4,0.004770538575984073
5ja0,-7.7,0.6901433917785629
1yqy,-9.6,0.02082944081630656
4dv8,-8.4,0.19003907581389948
1yvm,-6.4,7.57039268438389
1z4o,-5.8,22.866571667288486
2wf5,-7.6,0.8297611725390291
1zhy,-10.8,0.002283033649063271
1zs0,-9.9,0.011984951653390958
1zvx,-10.1,0.008291034774616974
3tt4,-8.8,0.09094688111405103
2a14,-10.2,0.006895963621916808
2a4m,-6.5,6.296578650829274
2a5b,-7.9,0.4774322856020205
2a5c,-7.3,1.4420968673812509
2a8g,-8.0,0.39709828301766137
2jgs,-7.5,0.9976239889496118
5chk,-10.7,0.0027448972201426568
2a5s,-6.5,6.296578650829274
2afw,-5.4,47.781101379763854
2afx,-6.4,7.57039268438389
3pbb,-6.4,7.57039268438389
2aj8,-9.2,0.04352439175442664
2am4,-9.2,0.04352439175442664
2amt,-9.4,0.030109612121622685
2gzl,-11.3,0.0009087479372555044
3elc,-7.8,0.5740180632436322
2b4l,-3.6,1316.7523562220613
2bes,-7.7,0.6901433917785629
2bet,-6.8,3.6229580706211117
2bfq,-10.3,0.00573563078282912
2bfr,-8.5,0.1580626048714023
2bo4,-6.7,4.355891793719977
2boj,-5.2,69.06908553024337
2jdm,-5.2,69.06908553024337
2jdp,-5.3,57.44734091259698
2jdu,-5.9,19.01898263149658
3zdv,-7.0,2.5063156047025017
2bqv,-11.3,0.0009087479372555044
2bt9,-6.3,9.101902568663261
4csd,-6.4,7.57039268438389
2bvd,-7.4,1.19944588426849
2byr,-9.6,0.02082944081630656
2bys,-6.6,5.2370998915105424
2pgz,-8.4,0.19003907581389948
2wn9,-9.4,0.030109612121622685
2wnc,-8.7,0.1093456687565821
2wnj,-7.0,2.5063156047025017
2x00,-14.9,1.1965959875931275e-06
2xys,-11.2,0.0010925899790423489
2xyt,-10.3,0.00573563078282912
2ymd,-7.5,0.9976239889496118
2yme,-8.2,0.274707463881058
3c79,-6.4,7.57039268438389
3c84,-5.9,19.01898263149658
3sio,-10.0,0.00996833240468876
4dbm,-9.6,0.02082944081630656
4xk9,-10.0,0.00996833240468876
5obg,-10.0,0.00996833240468876
5oaj,-7.2,1.73383676761635
5o87,-7.1,2.0845963989904144
2bz6,-9.1,0.05232948799687809
4ish,-11.9,0.00030085746286093027
4isi,-10.2,0.006895963621916808
4na9,-10.5,0.0039678353029772165
4x8u,-6.6,5.2370998915105424
4x8v,-9.8,0.014409538155705594
5l30,-9.3,0.03620086398907268
5u6j,-12.3,0.00014398116697790598
2c1p,-8.8,0.09094688111405103
2c80,-6.9,3.0133496888978124
2ca8,-6.9,3.0133496888978124
2c92,-9.6,0.02082944081630656
2c94,-9.3,0.03620086398907268
2c97,-7.9,0.4774322856020205
2cbj,-8.1,0.33028148939851953
2j62,-10.8,0.002283033649063271
2wb5,-8.4,0.19003907581389948
2x0y,-6.5,6.296578650829274
2xpk,-7.4,1.19944588426849
2cbz,-7.0,2.5063156047025017
2cc7,-8.4,0.19003907581389948
2ccb,-7.4,1.19944588426849
2ccc,-8.6,0.13146657839569292
2ce9,-10.1,0.008291034774616974
2cej,-9.8,0.014409538155705594
4a4q,-11.4,0.0007558396372900754
2cen,-11.7,0.00043489892938203305
2cex,-7.0,2.5063156047025017
3b50,-8.3,0.22848446895825622
2d0k,-8.4,0.19003907581389948
2d1n,-8.3,0.22848446895825622
3kek,-12.6,8.284463036943888e-05
3ljz,-11.9,0.00030085746286093027
3tvc,-11.0,0.0015793731942713909
456c,-10.0,0.00996833240468876
4l19,-8.9,0.07564392150535396
2d3u,-8.6,0.13146657839569292
2d3z,-8.5,0.1580626048714023
2doo,-7.9,0.4774322856020205
5ev8,-5.0,99.84153646999208
5ewa,-5.1,83.0419389339917
2dw7,-6.6,5.2370998915105424
2e2p,-8.0,0.39709828301766137
2e2r,-7.4,1.19944588426849
2p7a,-6.2,10.943240836149698
2p7g,-9.7,0.017324624734884792
2p7z,-8.7,0.1093456687565821
6i67,-7.7,0.6901433917785629
6i66,-7.3,1.4420968673812509
6i65,-6.9,3.0133496888978124
6i64,-9.2,0.04352439175442664
6i63,-9.5,0.025043290192969626
6i62,-9.2,0.04352439175442664
6i61,-10.4,0.004770538575984073
2e7f,-8.5,0.1580626048714023
2ogy,-8.4,0.19003907581389948
2e91,-6.4,7.57039268438389
2e92,-7.8,0.5740180632436322
2e94,-9.8,0.014409538155705594
2epn,-6.3,9.101902568663261
2euk,-8.2,0.274707463881058
2evl,-8.0,0.39709828301766137
2ewa,-11.0,0.0015793731942713909
2ewb,-6.6,5.2370998915105424
2ews,-9.8,0.014409538155705594
2f1g,-8.3,0.22848446895825622
2hhn,-9.1,0.05232948799687809
3n3g,-8.1,0.33028148939851953
2f2h,-8.6,0.13146657839569292
2fle,-11.5,0.0006286600870029457
2fpz,-6.2,10.943240836149698
2za5,-11.5,0.0006286600870029457
2fqo,-7.0,2.5063156047025017
2fqt,-7.1,2.0845963989904144
2fqw,-6.3,9.101902568663261
2fqx,-6.4,7.57039268438389
2fqy,-6.1,13.15708656454693
2fu8,-5.2,69.06908553024337
2qdt,-4.8,144.32408259298433
5dpx,-7.2,1.73383676761635
5evb,-4.5,250.83037659878684
5evd,-4.9,120.03973573657015
5evk,-4.7,173.5212151917531
2fw6,-6.8,3.6229580706211117
2fxu,-8.2,0.274707463881058
2fxv,-10.2,0.006895963621916808
2gh9,-9.2,0.04352439175442664
2gkl,-6.0,15.818798969966572
3iof,-5.7,27.492537847388252
3iog,-5.9,19.01898263149658
2gl0,-8.0,0.39709828301766137
2glp,-8.7,0.1093456687565821
2gsu,-8.0,0.39709828301766137
2gv6,-9.0,0.06291587782468923
2gv7,-9.8,0.014409538155705594
4jyt,-12.1,0.00020812930739501562
4jz1,-11.4,0.0007558396372900754
4jzi,-10.3,0.00573563078282912
4o97,-10.6,0.0033001969779281387
4o9v,-11.0,0.0015793731942713909
2gvj,-11.2,0.0010925899790423489
4n9c,-6.3,9.101902568663261
5upe,-13.9,7.5524053477100295e-06
5upf,-14.6,2.0796433749108175e-06
2gvv,-7.1,2.0845963989904144
2gz2,-8.4,0.19003907581389948
2h21,-7.9,0.4774322856020205
2h6b,-7.0,2.5063156047025017
2h6t,-8.3,0.22848446895825622
2haw,-6.2,10.943240836149698
2hmu,-7.9,0.4774322856020205
2hmv,-7.8,0.5740180632436322
2hnx,-5.7,27.492537847388252
5d45,-10.3,0.00573563078282912
5d47,-9.6,0.02082944081630656
5d48,-10.4,0.004770538575984073
5edb,-9.3,0.03620086398907268
5edc,-9.7,0.017324624734884792
5hz6,-10.6,0.0033001969779281387
5hz8,-11.1,0.0013136237380730529
5y12,-7.9,0.4774322856020205
5y13,-7.5,0.9976239889496118
2hxm,-7.9,0.4774322856020205
2hzl,-4.6,208.62500270683435
2i0a,-9.4,0.030109612121622685
2psu,-9.0,0.06291587782468923
2i19,-6.6,5.2370998915105424
3egt,-8.3,0.22848446895825622
2i2c,-9.6,0.02082944081630656
4dy6,-9.8,0.014409538155705594
5dhu,-9.4,0.030109612121622685
2i3h,-7.2,1.73383676761635
2i3i,-8.7,0.1093456687565821
3f7g,-7.5,0.9976239889496118
3f7h,-7.1,2.0845963989904144
3f7i,-8.3,0.22848446895825622
3gt9,-8.3,0.22848446895825622
3gta,-8.9,0.07564392150535396
2i4j,-9.2,0.04352439175442664
2i4z,-9.1,0.05232948799687809
2p4y,-9.1,0.05232948799687809
2yfe,-7.9,0.4774322856020205
4a4v,-7.3,1.4420968673812509
4a4w,-9.3,0.03620086398907268
4r06,-10.2,0.006895963621916808
5f9b,-8.5,0.1580626048714023
5lsg,-7.4,1.19944588426849
6md0,-5.1,83.0419389339917
6dgr,-8.0,0.39709828301766137
6dgq,-7.2,1.73383676761635
6dgl,-10.0,0.00996833240468876
2i6b,-8.4,0.19003907581389948
2i80,-8.6,0.13146657839569292
2ihj,-10.4,0.004770538575984073
2iko,-9.8,0.014409538155705594
3d91,-10.3,0.00573563078282912
3own,-13.8,9.080276347580544e-06
4s1g,-11.4,0.0007558396372900754
2isw,-6.3,9.101902568663261
3ohi,-6.1,13.15708656454693
2j47,-7.7,0.6901433917785629
2j4g,-7.1,2.0845963989904144
2jiw,-6.2,10.943240836149698
2vvn,-7.4,1.19944588426849
2vvs,-9.4,0.030109612121622685
2w4x,-6.7,4.355891793719977
2w66,-6.4,7.57039268438389
2w67,-8.4,0.19003907581389948
2wca,-8.2,0.274707463881058
2xj7,-8.9,0.07564392150535396
2xm1,-8.7,0.1093456687565821
2xm2,-8.0,0.39709828301766137
2jew,-6.0,15.818798969966572
2jf4,-7.7,0.6901433917785629
2jg0,-10.7,0.0027448972201426568
2jjb,-10.0,0.00996833240468876
2jfz,-10.4,0.004770538575984073
2jke,-6.2,10.943240836149698
2jkp,-7.0,2.5063156047025017
2zq0,-9.8,0.014409538155705594
2nmx,-6.9,3.0133496888978124
2nn1,-6.6,5.2370998915105424
2nn7,-6.7,4.355891793719977
3lxe,-8.6,0.13146657839569292
6evr,-7.9,0.4774322856020205
6ex1,-8.7,0.1093456687565821
6f3b,-8.1,0.33028148939851953
6faf,-7.0,2.5063156047025017
6g3v,-6.2,10.943240836149698
6fag,-7.6,0.8297611725390291
2nsj,-8.3,0.22848446895825622
2nsl,-7.7,0.6901433917785629
2o0u,-9.9,0.011984951653390958
2o8h,-8.8,0.09094688111405103
2ovv,-10.3,0.00573563078282912
2ovy,-9.5,0.025043290192969626
2oax,-7.4,1.19944588426849
5hcv,-14.5,2.5003605711299675e-06
2oi0,-7.7,0.6901433917785629
3b92,-7.4,1.19944588426849
3ewj,-12.6,8.284463036943888e-05
3kmc,-6.9,3.0133496888978124
3l0v,-8.2,0.274707463881058
3le9,-9.0,0.06291587782468923
3lea,-8.9,0.07564392150535396
2oi2,-6.8,3.6229580706211117
2oiq,-12.8,5.7310845395773126e-05
4o2p,-9.4,0.030109612121622685
4ybk,-11.4,0.0007558396372900754
2ot1,-9.3,0.03620086398907268
2oxn,-6.6,5.2370998915105424
3gs6,-6.5,6.296578650829274
3gsm,-5.8,22.866571667288486
2oym,-8.6,0.13146657839569292
2p3a,-8.6,0.13146657839569292
2p3c,-8.7,0.1093456687565821
2p3i,-5.0,99.84153646999208
2p4s,-9.0,0.06291587782468923
2p53,-7.7,0.6901433917785629
2pqb,-10.2,0.006895963621916808
2pqc,-9.9,0.011984951653390958
2pql,-6.6,5.2370998915105424
2psv,-8.9,0.07564392150535396
2ptz,-7.2,1.73383676761635
2pu1,-7.3,1.4420968673812509
2pvu,-4.4,301.57400603177166
2q2a,-5.1,83.0419389339917
2pwd,-6.2,10.943240836149698
2pwg,-6.7,4.355891793719977
2py4,-6.3,9.101902568663261
5ect,-9.1,0.05232948799687809
5edd,-8.6,0.13146657839569292
2pyy,-6.0,15.818798969966572
2q54,-11.0,0.0015793731942713909
2q5k,-11.2,0.0010925899790423489
2q55,-10.5,0.0039678353029772165
2q6f,-8.8,0.09094688111405103
2q88,-5.2,69.06908553024337
2q89,-5.3,57.44734091259698
2q8h,-4.1,524.1254276230624
2q8m,-8.2,0.274707463881058
2q8z,-9.6,0.02082944081630656
2qbu,-7.6,0.8297611725390291
2qbw,-11.5,0.0006286600870029457
2qpq,-6.6,5.2370998915105424
2qpu,-7.5,0.9976239889496118
2qrk,-6.4,7.57039268438389
2qrl,-5.7,27.492537847388252
2qtg,-6.3,9.101902568663261
2qtt,-6.9,3.0133496888978124
3lgs,-6.0,15.818798969966572
2qu6,-8.5,0.1580626048714023
3vhk,-9.4,0.030109612121622685
4ag8,-12.1,0.00020812930739501562
4agc,-9.6,0.02082944081630656
4asd,-12.3,0.00014398116697790598
4ase,-9.8,0.014409538155705594
2qw1,-5.3,57.44734091259698
2r0h,-7.5,0.9976239889496118
2r58,-4.3,362.58320203188254
2r5a,-4.1,524.1254276230624
2r59,-10.5,0.0039678353029772165
2vj8,-10.1,0.008291034774616974
3b7r,-9.2,0.04352439175442664
3b7u,-8.2,0.274707463881058
3fh7,-10.5,0.0039678353029772165
4l2l,-8.1,0.33028148939851953
2r5p,-12.0,0.0002502344008522155
2r75,-10.1,0.008291034774616974
2ra6,-6.4,7.57039268438389
2rcb,-4.1,524.1254276230624
2rcn,-8.3,0.22848446895825622
2rd6,-9.0,0.06291587782468923
3gjw,-9.5,0.025043290192969626
3l3l,-9.2,0.04352439175442664
3l3m,-10.4,0.004770538575984073
4und,-11.9,0.00030085746286093027
4zzz,-8.3,0.22848446895825622
5xsr,-10.5,0.0039678353029772165
6bhv,-10.8,0.002283033649063271
2reg,-4.7,173.5212151917531
2rin,-4.0,630.1573478248598
2ri9,-5.0,99.84153646999208
2rio,-8.4,0.19003907581389948
2rk8,-5.5,39.74132854185163
2rka,-5.1,83.0419389339917
2rkd,-5.3,57.44734091259698
2rke,-5.0,99.84153646999208
3mof,-4.6,208.62500270683435
